platform,post_id,comment,topic,neg_sentiment (%),pos_sentiment (%),neu_sentiment (%),sentiment_label,actionable_insight,2025-09-03
Instagram,,Come on psv ❤️🤍❤️🍻🇳🇱⚽️,Fan support/celebration,0.2,97.98,1.82,positive,→ Recommendation: Respond to the streaming request with available content information.,2025-07-12
Instagram,,Komt dit op tv/ internet?,Broadcast/streaming inquiry,2.54,2.75,94.7,neutral,→ Recommendation: Address player confusion through clear communication and explanations.,2025-07-12
Instagram,,Waar blijft Kovar,Kovar’s contract status,2.6,4.34,93.06,neutral,→ Recommendation: Provide a response addressing the player criticism regarding style.,2025-07-12
Instagram,,🇩🇪🔥🙏Bonne chance aux Pays-Bas. J'aurais aimé te voir continuer en Allemagne. Excellent joueur. Je t'observe depuis des années.👍🏻🔥👌🇫🇷,Kovar’s desire to remain in Germany,0.46,95.39,4.15,positive,→ Recommendation: Encourage youth player development through positive reinforcement.,2025-07-16
Instagram,,👏👏👏,General support/appreciation,0.5,95.35,4.14,positive,→ Recommendation: Promote fan support for PSV through celebratory and emotive content.,2025-07-16
Instagram,,Jaa,Acknowledgement,4.35,9.46,86.2,neutral,→ Recommendation: Provide information about content availability via broadcast and streaming.,2025-07-16
Instagram,,🔥😍,Positive sentiment,0.38,97.65,1.97,positive,Prioritize communication about Kovar’s contract options.,2025-07-16
Instagram,,😢,Disappointment/concern,89.38,0.94,9.68,positive,Investigate Kovar’s interest in remaining in Germany.,2025-07-16
Instagram,,Welkom bij ons mooie Psv🔴⚪️⚽️🔥💪🍾🥂🏆💡,Welcome message/fan enthusiasm,0.19,98.38,1.43,positive,Increase fan engagement with player content.,2025-07-16
Instagram,,"Yakışmadı ağabey, gs'mize bekliyorduk seni.",Rivalry frustration (GS – Galatasaray),51.18,2.06,46.76,negative,Acknowledge and respond to fan feedback promptly.,2025-07-16
Instagram,,Good luck!❤️,Good luck wish,0.29,98.21,1.5,positive,Amplify positive comments across PSV channels.,2025-07-16
Instagram,,👏👏👏🔥,Positive sentiment,0.44,96.09,3.48,positive,Address fan disappointment regarding team performance.,2025-07-15
Instagram,,Yes Pepi is back 💪🏼,Pepi’s return to play,0.2,96.13,3.67,positive,Generate celebratory content to honor fan enthusiasm.,2025-07-15
Instagram,,"Pepi #9. Plea als backup. Tijd voor n video van 1,5 uur van Luuk op t PSV kanaal. Met daarin n onthulling van n standbeeld","Plea as backup player, Luuk video request",2.12,9.4,88.48,neutral,Explore opportunities to address rivalries constructively.,2025-07-15
Instagram,,"Luuk, kom op teken gewoon! 🤍❤️",Luuk’s desire for interaction,0.35,93.44,6.21,positive,Share good luck wishes proactively.,2025-07-15
Instagram,,🔥🔥🔥,Unbridled optimism,0.38,97.55,2.07,positive,Reinforce positive sentiment through visual content.,2025-07-15
Instagram,,🔥🔥🔥🔥,Unbridled optimism,0.38,97.6,2.01,positive,Investigate the fitness level of Pepi.,2025-07-15
Instagram,,Nieuwe are begint nu op naar elke seizoen kampioen en knvb beker en dutch supercup winnnen en verkomen in de UCL en ooit weer winnen ❤️🤍💪🏽💪🏽🔥🔥 moet gewoon lukken insahaallah,"UCL ambition, trophy aspirations",0.47,91.54,7.99,positive,Create a video showcasing Plea's backup role and skills.,2025-07-15
Instagram,,Toch blijf ik nog hopen op een verlenging van onze icoon Luuk!🥺❤️,Luuk’s continued desire,0.36,96.37,3.27,positive,Encourage Luuk de Jong to engage with fans directly.,2025-07-15
Instagram,,Suc6 Joël! Nu lekker weer full time onder de lat! Veel plezier bij Sparta!,Joël’s transition to Sparta,0.65,69.59,29.76,positive,Boost fan optimism with aspirational content.,2025-07-15
Instagram,,Wat een geweldige prof ben jij zeg. Bedankt en succes!,Player appreciation/positive feedback,0.73,94.05,5.22,positive,Develop a strategy to achieve ambitious trophy goals.,2025-07-15
Instagram,,Bedankt Joël voor alles🙏🏼💪🏼en veel sucses bij je nieuwe clubbie 🫡,Joël’s transition to Sparta,0.47,90.09,9.44,positive,Facilitate a personal message from Luuk de Jong to fans.,2025-07-15
Instagram,,Wanneer content trainingskamp? PSV+?,Training camp content,1.65,3.52,94.83,neutral,Support Joël Thomassen’s transition to his new club.,2025-07-15
Instagram,,Topper! 🔥,Positive praise,0.36,98.41,1.22,positive,Showcase player appreciation and positive feedback.,2025-07-15
Instagram,,Succes @joeldrommell! Maak er een mooi seizoen van en hopelijk tot snel bij ons @psv,Drommel’s success,0.44,97.15,2.41,positive,Recognize and appreciate player contributions.,2025-07-15
Instagram,,"Succes met jou verhuur ,eindelijk meer keepen en misschien straks ook meer onder de lat bij Psv het ga je goed Drommel 🙌👏",Drommel’s rental opportunity,0.7,94.22,5.07,positive,UNKNOWN,2025-07-15
Instagram,,Kom erna weer terug,Return to play,2.04,15.91,82.05,neutral,Develop content around Dutch players' performances.,2025-07-15
Instagram,,"Succes, maar pas je best doen vanaf de 2e wedstrijd",Drommel’s tactical adjustment,0.86,91.45,7.69,positive,Increase positive sentiment engagement through player highlights.,2025-07-15
Instagram,,Let's hope for 20+ goals.,Pepij’s goal expectation,1.11,68.38,30.52,positive,Recognize and celebrate Drommel’s success publicly.,2025-07-15
Instagram,,You are going to score tonight against Sparta.,Pepij’s goal prediction,1.37,32.28,66.35,neutral,Assess Drommel’s tactical approach based on early matches.,2025-07-15
Instagram,,"Ricardo draag nr.9 met  trots, het is je gegund. Luuk zoals het gegaan is was je eigen keuze. Vertrouw erop dat het voor jou de juiste is, bedankt voor alles!",Ricardo’s jersey number,1.61,20.64,77.75,neutral,Encourage Drommel to build momentum from the second game onwards.,2025-07-15
Instagram,,Behalve toen Vinicius het droeg,Vinicius jersey reference,2.78,13.17,84.04,neutral,Highlight Pepij’s goal-scoring potential to fans.,2025-07-15
Instagram,,❤️❤️❤️❤️,Positive sentiment,0.4,97.28,2.31,positive,Anticipate Pepij’s goal prediction and generate excitement.,2025-07-15
Instagram,,Tear it up this season and solidify yourself before the World Cup sir 🫡 we’ll be waiting for you with open arms next season ⚫️⚪️ @pepi_ricardo,Ricardo’s World Cup anticipation,0.27,96.07,3.66,positive,Communicate the significance of Ricardo’s jersey number.,2025-07-15
Instagram,,Pe9pi,Pepij’s name mention,3.91,10.47,85.62,neutral,Acknowledge and respond to the Vinicius jersey reference.,2025-07-15
Instagram,,Lets go pepi 🔥,Pepij’s goal expectation,0.37,93.68,5.95,positive,Boost overall fan positivity through social media.,2025-07-15
Instagram,,https://luukbijpsv.petities.nl/,Pepij petition,5.71,11.43,82.86,neutral,Showcase Ricardo’s ambition and World Cup aspirations.,2025-07-15
Instagram,,👏👏👏🔥😮,Positive sentiment,0.68,92.76,6.56,positive,Reinforce Pepij’s name recognition within the fanbase.,2025-07-15
Instagram,,👏,Positive sentiment,0.55,94.08,5.37,positive,Continue to promote Pepij’s goal-scoring potential.,2025-07-15
Instagram,,Dit seizoen! 🔥,This season’s potential,0.42,96.94,2.65,positive,Address the petition for Pepij’s return to PSV.,2025-07-15
Instagram,,🤩,Positive sentiment,0.38,98.02,1.61,positive,Amplify positive fan reactions to team performance.,2025-07-15
Instagram,,nederlanders tegen buitenlanders :),Nationality comparison,1.43,47.02,51.55,neutral,Validate fan excitement about this season's possibilities.,2025-07-15
Instagram,,🔥🔥🔥🙌,Fan enthusiasm,0.38,98.14,1.48,positive,Maintain enthusiasm with celebratory fan expressions.,2025-07-15
Instagram,,👏👏,Fan enthusiasm,0.44,97.46,2.09,positive,Acknowledge and encourage positive fan feedback.,2025-07-15
Instagram,,Deze is helemaal top voor mijn man of zoon @nils_vermeer,Nils Vermeer support,0.97,58.17,40.85,negative,UNKNOWN,2025-07-15
Instagram,,❤️🇨🇿,Czech Republic fan,0.39,91.08,8.54,positive,UNKNOWN,2025-07-15
Instagram,,🔥🔥,Fan enthusiasm,0.43,97.26,2.31,positive,→ Schedule more content showcasing Luuk de Jong's contributions.,2025-07-15
Instagram,,@psv_freak daar is hij....,Elvis Thoma sighting,0.57,46.38,53.06,negative,→ Highlight Nils Vermeer’s progress in marketing materials.,2025-07-15
Instagram,,Welcome,Welcome message,0.38,94.46,5.17,positive,→ Create content celebrating the diverse fan base.,2025-07-15
Instagram,,🙌🙌🔥,Fan enthusiasm,0.38,98.12,1.5,positive,→ Prioritize speed and agility training for Scofieldd.,2025-07-15
Instagram,,Congrats @mkovar1705! All the best for you 💪🏾⚽️,Marlos Kovacs congratulations,0.24,98.79,0.97,positive,→ Amplify positive fan sentiment across all channels.,2025-07-15
Instagram,,😊✊🍀✊,Positive sentiment,0.44,96.92,2.64,positive,→ Investigate and confirm Elvis Thoma sightings.,2025-07-15
Instagram,,💪🏼,Fan support,0.48,91.77,7.75,positive,→ Develop a broader welcome campaign for new fans.,2025-07-15
Instagram,,Ernie is cooking🔥🔥🔥🔥🔥🔥🔥,Ernie Neustadts performance,0.4,96.41,3.19,positive,→ Increase engagement with fan-created content.,2025-07-15
Instagram,,❤️,Fan support,0.43,92.67,6.9,positive,→ Deliver personalized congratulations to players.,2025-07-15
Instagram,,Welkom bij de warmste club van Nederland,Welcoming message,0.37,92.7,6.93,positive,→ Foster a more optimistic brand tone.,2025-07-15
Instagram,,Welkom 🔥,Welcoming enthusiasm,0.2,98.77,1.03,positive,→ Encourage fan participation in team discussions.,2025-07-15
Instagram,,❤️❤️❤️,Fan support,0.33,97.12,2.55,positive,→ Produce more content highlighting player achievements.,2025-07-15
Instagram,,Man is zo blij om hier te zijn,Son’s excitement,0.52,92.42,7.06,positive,→ Explore fan-generated content and user-generated videos.,2025-07-15
Instagram,,😮😮😮🔥,Ernie Neustadts performance,0.62,92.94,6.44,positive,→ Promote player excitement and enthusiasm to fans.,2025-07-15
Instagram,,Wanneer content?,Content request,1.73,3.58,94.68,neutral,→ Respond directly to fans’ content requests promptly.,2025-07-15
Instagram,,Luuk de jong geen contract laten tekenen voor 2 jaar extra is schandalig voor iemand die een standbeeld verdiend,Luuk de Jong contract criticism,12.85,4.4,82.75,neutral,UNKNOWN,2025-07-15
Instagram,,Prima transfer zomer. Nu nog Luuk 2 jaar geven ipv 1! 🔥 Earnie is een baasje!,Luuk de Jong contract extension,0.34,88.5,11.16,positive,UNKNOWN,2025-07-15
Instagram,,Waarom niet tegen meer grote clubs competities friendly spelen zo als athletic club,Friendly matches vs. Athletic Club,0.67,12.29,87.03,neutral,UNKNOWN,2025-07-15
Instagram,,Is er iets bekend over wedstrijden die psv gaat spelen daar,Upcoming match information,1.52,8.55,89.93,neutral,UNKNOWN,2025-07-15
Instagram,,Gas drop dit seizoen mannen,Dabby’s performance criticism,61.37,1.57,37.05,negative,UNKNOWN,2025-07-15
Instagram,,Scheve oren,Player hearing criticism,25.58,2.25,72.17,neutral,Prioritize rotation for players other than Bommel to give them playing time.,2025-07-11
Instagram,,🔥,Generic celebratory emoji,0.51,95.04,4.45,positive,Increase communication about upcoming match details and logistics.,2025-07-11
Instagram,,Post nr 400,Social media milestone,0.66,34.04,65.31,negative,Implement targeted training drills to improve Dabby’s speed and agility.,2025-07-11
Instagram,,Ruben is small boy,Ruben van den Berg’s size,15.61,9.41,74.99,neutral,Address player hearing concerns with specialized audiology assessments.,2025-07-11
Instagram,,Ja hoor dat komt ik ook weer ongelooflijk alleen maar vanwege de naam van Bommel .. beetje schijt ziek van iedere keer alleen maar die van Bommel zien terwijl er andere spelers ook nieuws zijn..,Bommel’s name preference,6.58,9.05,84.37,neutral,Create engaging content celebrating social media milestones.,2025-07-11
Instagram,,Vreselijk weer van Bommel wordt een schijtziek van wat is die gast anders dan andere spelers nieuw zijn,Bommel’s perceived lack of skills,58.75,2.39,38.86,negative,Explore opportunities to showcase Ruben van den Berg’s physical attributes.,2025-07-11
Instagram,,"Te veel betaald voor de achternaam alleen, ze hadde beter voor een jaar of 2,  lorenzo insigne 1.8 miljoen of wel federico bernardeschi 3.5 miljoen binne gehaald. Maar ben geen scout , psv doet maar weer wat.",Ingsine transfer value criticism,10.26,6.82,82.92,neutral,Develop a strategy to address player name preference feedback.,2025-07-11
Instagram,,Bommeltje prima 🔥,Ruben van den Berg celebratory emoji,0.4,91.09,8.51,positive,Evaluate Bommel’s performance metrics beyond name recognition.,2025-07-11
Instagram,,Gefeliciteerd Ruben de zoon van Mark van bomellen 🎉🎉,Ruben van den Berg’s family celebration,0.17,96.72,3.1,positive,Investigate Ingsine’s transfer value relative to his contributions.,2025-07-11
Instagram,,🙌🙌🙌,Generic celebratory emojis,0.34,97.8,1.87,positive,Generate content celebrating Ruben van den Berg's family’s success.,2025-07-11
Instagram,,🙌🙌🙌👏,Generic celebratory emojis and applause,0.36,97.68,1.96,positive,Adjust content strategy to acknowledge and celebrate other new players.,2025-07-11
Instagram,,Welcome home!❤️,New player welcome,0.17,98.52,1.31,positive,Continue welcoming new players with enthusiastic content.,2025-07-11
Instagram,,🔥🔥,Generic celebratory emoji,0.49,95.5,4.01,positive,Share content acknowledging fan excitement and enthusiasm.,2025-07-11
Instagram,,"Welkom Ruben!
Psst nog genoeg ruimte voor tattoo van het stadion 🫣",Ruben van den Berg welcome,0.27,92.5,7.23,positive,Develop a plan for Ruben van den Berg’s potential future role.,2025-07-11
Instagram,,Gaat Til onze nieuwe aanvoerder worden?,Til’s potential as captain,1.36,43.74,54.9,neutral,Expand content to recognize and appreciate other new players.,2025-07-11
Instagram,,Weer die van Bommel jezig mee naar het schijt toch eens even lekker uit ga ook eens aandacht geven aan de andere nieuwe spelers gewoon een beetje schijtziek van iedere keer die van Bommel te zien gewoon alleen omdat het een naam van Bommel is,Bommel’s continued playing time criticism,22.07,4.54,73.39,neutral,UNKNOWN,2025-07-11
Instagram,,Net als papa👏🏽,Van Bommel admiration,0.78,92.16,7.05,positive,UNKNOWN,2025-07-11
Instagram,,Lekker ding onie da,Positive enthusiasm,0.73,90.95,8.32,positive,UNKNOWN,2025-07-11
Instagram,,"Foto 9 in de deuropening gaat mijn oma ❤️kloppen. Succes jongen,ik kijk er naar uit.",Autograph request (Van Bommel),0.68,87.85,11.48,positive,UNKNOWN,2025-07-11
Instagram,,😍😍,Positive enthusiasm,0.31,98.42,1.27,positive,UNKNOWN,2025-07-11
Instagram,,💪💪,Positive enthusiasm,0.35,97.6,2.06,positive,→ Recommendation: Highlight positive player interactions to counter negative comparisons.,2025-07-11
Instagram,,Ik hoop heel graag dat ik het shirt win ik doe altijd mee aan de winacties ik hou van de club echt in mijn hart en van Bommel hele goeie speler❤️,Winactie request (Van Bommel),0.85,73.53,25.62,negative,→ Recommendation: Amplify positive fan reactions across all social channels.,2025-07-11
Instagram,,@johnreacq grote fan van Ruben,Ruben Reacq fan,1.29,12.63,86.08,neutral,→ Recommendation: Prioritize fulfilling autograph requests for Van Bommel.,2025-07-11
Instagram,,Geweldig !! ⚽,Positive enthusiasm,0.24,97.95,1.81,positive,→ Recommendation: Increase frequency of posts featuring Van Bommel.,2025-07-11
